Suburb,Rooms,Type,Price,Distance,Bathroom,Car,Lattitude,Longtitude,Region,Year
Armadale,5,h,2810000.0,6.3,2.0,2.0,-37.8611,145.0271,Southern Metropolitan,2016
Armadale,2,u,565000.0,6.3,1.0,1.0,-37.8573,145.0112,Southern Metropolitan,2016
Armadale,1,u,567000.0,6.3,1.0,1.0,-37.8549,145.0113,Southern Metropolitan,2016
Armadale,2,u,546000.0,6.3,0.0,0.0,-37.8568,145.0161,Southern Metropolitan,2016
Armadale,2,u,471500.0,6.3,1.0,1.0,-37.8503,145.0185,Southern Metropolitan,2016
Ascot Vale,2,u,455000.0,5.9,1.0,2.0,-37.7756,144.9165,Western Metropolitan,2016
Ascot Vale,3,h,940000.0,5.9,1.0,2.0,-37.7777,144.9195,Western Metropolitan,2016
Ascot Vale,2,u,467000.0,5.9,1.0,1.0,-37.7761,144.9201,Western Metropolitan,2016
Ascot Vale,3,h,1380000.0,5.9,2.0,2.0,-37.7777,144.9221,Western Metropolitan,2017
Ascot Vale,2,u,490000.0,5.9,1.0,1.0,-37.7736,144.9015,Western Metropolitan,2017
Ascot Vale,4,h,1850000.0,5.9,3.0,1.0,-37.7729,144.9179,Western Metropolitan,2017
Ascot Vale,3,h,1284000.0,5.9,1.0,2.0,-37.7758,144.9089,Western Metropolitan,2017
Ascot Vale,3,h,971000.0,5.9,2.0,2.0,-37.775,144.9091,Western Metropolitan,2016
Ascot Vale,2,h,710000.0,5.9,1.0,1.0,-37.7776,144.9142,Western Metropolitan,2016
Ascot Vale,6,h,2425000.0,5.9,3.0,2.0,-37.7721,144.9184,Western Metropolitan,2016
Ascot Vale,2,h,750000.0,5.9,1.0,1.0,-37.7745,144.9093,Western Metropolitan,2016
Ascot Vale,2,h,1053000.0,5.9,1.0,1.0,-37.7748,144.929,Western Metropolitan,2016
Ascot Vale,3,h,1377000.0,5.9,1.0,1.0,-37.7756,144.9208,Western Metropolitan,2016
Ascot Vale,3,h,970000.0,5.9,1.0,2.0,-37.7759,144.91,Western Metropolitan,2016
Ascot Vale,2,h,940000.0,5.9,1.0,1.0,-37.773,144.9049,Western Metropolitan,2016
Ascot Vale,2,h,751000.0,5.9,1.0,1.0,-37.7807,144.9288,Western Metropolitan,2016
Ascot Vale,2,h,950000.0,5.9,1.0,1.0,-37.7731,144.9206,Western Metropolitan,2016
Ascot Vale,2,u,685000.0,5.9,1.0,2.0,-37.7718,144.9066,Western Metropolitan,2016
Ascot Vale,3,h,1230000.0,5.9,1.0,2.0,-37.7819,144.9064,Western Metropolitan,2016
Ascot Vale,2,h,636500.0,5.9,1.0,1.0,-37.7738,144.9345,Western Metropolitan,2016
Ascot Vale,3,h,910000.0,5.9,1.0,0.0,-37.7746,144.9112,Western Metropolitan,2016
Ascot Vale,2,h,770000.0,5.9,1.0,1.0,-37.7774,144.9186,Western Metropolitan,2016
Ascot Vale,3,h,960000.0,5.9,2.0,2.0,-37.7778,144.9065,Western Metropolitan,2016
Ascot Vale,4,h,890000.0,5.9,1.0,1.0,-37.7766,144.9143,Western Metropolitan,2016
Ascot Vale,2,h,965000.0,5.9,1.0,1.0,-37.7732,144.9206,Western Metropolitan,2016
Ascot Vale,3,h,1440000.0,5.9,1.0,1.0,-37.7725,144.9146,Western Metropolitan,2017
Ascot Vale,2,h,955000.0,5.9,1.0,0.0,-37.7825,144.9208,Western Metropolitan,2017
Ascot Vale,2,u,450000.0,5.9,1.0,1.0,-37.7731,144.9074,Western Metropolitan,2016
Ascot Vale,3,h,801000.0,5.9,1.0,2.0,-37.781,144.9207,Western Metropolitan,2016
Ascot Vale,3,h,1000000.0,5.9,2.0,2.0,-37.7746,144.9031,Western Metropolitan,2016
Ascot Vale,3,h,1435000.0,5.9,2.0,2.0,-37.7737,144.904,Western Metropolitan,2016
Ascot Vale,1,u,390000.0,5.9,1.0,1.0,-37.7723,144.9094,Western Metropolitan,2016
Ascot Vale,3,h,1425000.0,5.9,2.0,2.0,-37.7821,144.9055,Western Metropolitan,2016
Ascot Vale,4,h,1340000.0,5.9,2.0,2.0,-37.775,144.932,Western Metropolitan,2016
Ascot Vale,3,h,955000.0,5.9,1.0,1.0,-37.7753,144.9116,Western Metropolitan,2016
Ascot Vale,4,h,1100000.0,5.9,2.0,5.0,-37.7791,144.9136,Western Metropolitan,2016
Ascot Vale,3,h,1255000.0,5.9,2.0,2.0,-37.7759,144.9338,Western Metropolitan,2016
Ascot Vale,2,u,432000.0,5.9,1.0,1.0,-37.773,144.9303,Western Metropolitan,2016
Ascot Vale,4,h,1640000.0,5.9,3.0,2.0,-37.782,144.903,Western Metropolitan,2016
Ascot Vale,6,h,1430000.0,5.9,2.0,1.0,-37.78,144.9295,Western Metropolitan,2016
Ascot Vale,2,u,610000.0,5.9,1.0,1.0,-37.7791,144.914,Western Metropolitan,2016
Ascot Vale,3,h,940000.0,5.9,3.0,1.0,-37.7727,144.9136,Western Metropolitan,2016
Ascot Vale,3,h,890000.0,5.9,1.0,1.0,-37.7765,144.9114,Western Metropolitan,2016
Ascot Vale,3,h,1180000.0,5.9,2.0,2.0,-37.7742,144.906,Western Metropolitan,2016
Ascot Vale,4,h,1480000.0,5.9,2.0,2.0,-37.7757,144.9088,Western Metropolitan,2016
Ascot Vale,2,h,1150000.0,5.9,1.0,1.0,-37.7734,144.9191,Western Metropolitan,2017
Ascot Vale,3,h,1350000.0,5.9,1.0,3.0,-37.7828,144.9049,Western Metropolitan,2017
Ascot Vale,5,h,1905000.0,5.9,2.0,2.0,-37.7778,144.9261,Western Metropolitan,2017
Ascot Vale,2,t,865000.0,5.9,2.0,1.0,-37.7713,144.9038,Western Metropolitan,2017
Ascot Vale,2,t,705000.0,5.9,2.0,1.0,-37.7712,144.9088,Western Metropolitan,2016
Ascot Vale,2,u,442000.0,5.9,1.0,1.0,-37.7733,144.9219,Western Metropolitan,2016
Ascot Vale,2,u,540000.0,5.9,2.0,1.0,-37.7786,144.9141,Western Metropolitan,2016
Ascot Vale,3,h,1037500.0,5.9,1.0,2.0,-37.7779,144.9133,Western Metropolitan,2016
Ascot Vale,3,t,1050000.0,5.9,2.0,2.0,-37.7744,144.9035,Western Metropolitan,2016
Ascot Vale,2,u,440000.0,5.9,1.0,1.0,-37.7749,144.9137,Western Metropolitan,2016
Ascot Vale,2,h,1010000.0,5.9,1.0,1.0,-37.7722,144.9117,Western Metropolitan,2016
Ascot Vale,4,h,1430000.0,5.9,2.0,0.0,-37.7766,144.9187,Western Metropolitan,2016
Ascot Vale,2,u,570000.0,5.9,1.0,1.0,-37.7779,144.9137,Western Metropolitan,2016
Ascot Vale,2,u,690000.0,5.9,1.0,1.0,-37.7728,144.9169,Western Metropolitan,2016
Ascot Vale,3,h,1291000.0,5.9,1.0,2.0,-37.7766,144.9185,Western Metropolitan,2016
Ascot Vale,3,h,1130000.0,5.9,2.0,1.0,-37.7774,144.928,Western Metropolitan,2016
Ascot Vale,3,h,1135000.0,5.9,1.0,1.0,-37.777,144.9176,Western Metropolitan,2016
Ascot Vale,4,h,950000.0,5.9,2.0,1.0,-37.7778,144.9131,Western Metropolitan,2016
Ascot Vale,3,u,790000.0,5.9,2.0,1.0,-37.7722,144.9163,Western Metropolitan,2016
Ascot Vale,2,u,390000.0,5.9,1.0,1.0,-37.7731,144.9074,Western Metropolitan,2017
Ascot Vale,4,h,1345000.0,5.9,1.0,1.0,-37.7769,144.9138,Western Metropolitan,2017
Ascot Vale,3,h,1381500.0,5.9,2.0,2.0,-37.7727,144.9055,Western Metropolitan,2017
Ascot Vale,3,h,940000.0,5.9,2.0,2.0,-37.7778,144.9061,Western Metropolitan,2016
Ascot Vale,3,h,995000.0,5.9,2.0,1.0,-37.7778,144.9042,Western Metropolitan,2016
Ascot Vale,3,h,1050000.0,5.9,1.0,3.0,-37.7728,144.9076,Western Metropolitan,2016
Ascot Vale,3,h,786000.0,5.9,2.0,1.0,-37.7816,144.9217,Western Metropolitan,2016
Ascot Vale,2,h,705000.0,5.9,1.0,3.0,-37.7825,144.9206,Western Metropolitan,2016
Ascot Vale,2,h,760000.0,5.9,1.0,1.0,-37.7807,144.9285,Western Metropolitan,2016
Ascot Vale,3,u,487500.0,5.9,1.0,3.0,-37.7723,144.9094,Western Metropolitan,2016
Ascot Vale,3,t,1000000.0,5.9,2.0,2.0,-37.7766,144.9277,Western Metropolitan,2016
Ascot Vale,4,h,1110000.0,5.9,2.0,1.0,-37.7775,144.913,Western Metropolitan,2016
Ascot Vale,4,h,1300000.0,5.9,1.0,4.0,-37.7765,144.9132,Western Metropolitan,2016
Ascot Vale,3,h,1060000.0,5.9,1.0,1.0,-37.7767,144.9125,Western Metropolitan,2016
Ascot Vale,3,h,1410000.0,5.9,2.0,2.0,-37.7767,144.9124,Western Metropolitan,2016
Ascot Vale,3,h,1305000.0,5.9,1.0,1.0,-37.7768,144.9223,Western Metropolitan,2016
Ascot Vale,3,h,932500.0,5.9,2.0,1.0,-37.7738,144.9215,Western Metropolitan,2016
Ascot Vale,3,h,965000.0,5.9,1.0,0.0,-37.7792,144.9297,Western Metropolitan,2016
Ascot Vale,3,h,1215000.0,5.9,1.0,1.0,-37.7762,144.9174,Western Metropolitan,2016
Ascot Vale,2,u,545000.0,5.9,1.0,2.0,-37.7772,144.9118,Western Metropolitan,2016
Ascot Vale,4,h,1705000.0,5.9,2.0,4.0,-37.7774,144.9104,Western Metropolitan,2016
Ascot Vale,3,h,970000.0,5.9,1.0,1.0,-37.7756,144.921,Western Metropolitan,2016
Ascot Vale,2,h,925000.0,5.9,1.0,1.0,-37.7756,144.9105,Western Metropolitan,2016
Ashburton,4,h,2650000.0,11.0,3.0,2.0,-37.8669,145.0767,Southern Metropolitan,2016
Ashburton,3,h,1670000.0,11.0,2.0,2.0,-37.8673,145.0688,Southern Metropolitan,2016
Ashburton,3,t,955000.0,11.0,2.0,2.0,-37.8655,145.0807,Southern Metropolitan,2016
Ashburton,3,t,2050000.0,11.0,3.0,4.0,-37.874,145.0714,Southern Metropolitan,2016
Ashburton,2,u,500000.0,11.0,1.0,1.0,-37.8636,145.0794,Southern Metropolitan,2017
Ashburton,2,h,1575000.0,11.0,1.0,2.0,-37.869,145.0822,Southern Metropolitan,2017
Ashburton,3,h,1555000.0,11.0,2.0,2.0,-37.8666,145.0676,Southern Metropolitan,2016
Ashburton,3,h,1100000.0,11.0,3.0,2.0,-37.8699,145.0778,Southern Metropolitan,2016
Ashburton,3,h,1337000.0,11.0,1.0,2.0,-37.8685,145.0786,Southern Metropolitan,2016
Ashburton,8,h,2950000.0,11.0,7.0,4.0,-37.8729,145.0788,Southern Metropolitan,2016
Ashburton,4,h,2215000.0,11.0,2.0,1.0,-37.8612,145.0858,Southern Metropolitan,2016
Ashburton,3,h,1518000.0,11.0,2.0,2.0,-37.8675,145.0668,Southern Metropolitan,2016
Ashburton,3,h,1710000.0,11.0,1.0,2.0,-37.8695,145.084,Southern Metropolitan,2016
Ashburton,3,h,1655000.0,11.0,1.0,3.0,-37.8599,145.0815,Southern Metropolitan,2016
Ashburton,4,h,1550000.0,11.0,2.0,2.0,-37.86,145.0817,Southern Metropolitan,2016
Ashburton,3,h,1662000.0,11.0,2.0,2.0,-37.8742,145.07,Southern Metropolitan,2016
Ashburton,3,h,1665000.0,11.0,2.0,3.0,-37.8737,145.0695,Southern Metropolitan,2016
Ashburton,2,h,1445000.0,11.0,1.0,2.0,-37.8745,145.0738,Southern Metropolitan,2016
Ashburton,5,h,3510000.0,11.0,5.0,2.0,-37.8598,145.0796,Southern Metropolitan,2017
Ashburton,3,t,968000.0,11.0,1.0,1.0,-37.8709,145.0857,Southern Metropolitan,2016
Ashburton,3,t,900000.0,11.0,2.0,2.0,-37.8655,145.0808,Southern Metropolitan,2016
Ashburton,3,h,1500000.0,11.0,1.0,2.0,-37.8605,145.0833,Southern Metropolitan,2016
Ashburton,5,h,2752000.0,11.0,4.0,2.0,-37.8714,145.073,Southern Metropolitan,2016
Ashburton,3,h,1500000.0,11.0,2.0,2.0,-37.8653,145.0897,Southern Metropolitan,2016
Ashburton,4,h,1800000.0,11.0,2.0,4.0,-37.8669,145.077,Southern Metropolitan,2017
Ashburton,3,h,1830000.0,11.0,2.0,3.0,-37.8619,145.0879,Southern Metropolitan,2017
Ashburton,3,h,1415000.0,11.0,1.0,1.0,-37.8703,145.0774,Southern Metropolitan,2016
Ashburton,2,h,1440000.0,11.0,1.0,1.0,-37.872,145.0692,Southern Metropolitan,2016
Ashburton,4,t,1250000.0,11.0,2.0,2.0,-37.8693,145.08,Southern Metropolitan,2016
Ashburton,3,h,1422000.0,11.0,1.0,2.0,-37.8679,145.0781,Southern Metropolitan,2016
Ashburton,5,h,1600000.0,11.0,3.0,4.0,-37.8724,145.0758,Southern Metropolitan,2016
Ashburton,4,h,1860000.0,11.0,2.0,3.0,-37.8711,145.0746,Southern Metropolitan,2016
Ashburton,3,t,1710000.0,11.0,2.0,2.0,-37.8624,145.0798,Southern Metropolitan,2016
Ashburton,4,h,1790000.0,11.0,2.0,2.0,-37.8664,145.0772,Southern Metropolitan,2016
Ashburton,4,h,1950000.0,11.0,2.0,2.0,-37.8715,145.0688,Southern Metropolitan,2016
Ashburton,3,h,1600000.0,11.0,1.0,2.0,-37.8645,145.0797,Southern Metropolitan,2016
Ashburton,3,h,1320000.0,11.0,1.0,2.0,-37.8752,145.0754,Southern Metropolitan,2016
Ashburton,3,h,1650000.0,11.0,1.0,1.0,-37.8636,145.0903,Southern Metropolitan,2016
Ashwood,2,h,995000.0,12.2,1.0,1.0,-37.8693,145.1082,Southern Metropolitan,2016
Ashwood,3,h,1250000.0,12.2,1.0,1.0,-37.867,145.1092,Southern Metropolitan,2016
Ashwood,3,u,1045000.0,12.2,2.0,2.0,-37.8639,145.0968,Southern Metropolitan,2017
Ashwood,4,h,1200000.0,12.2,3.0,2.0,-37.8716,145.0999,Southern Metropolitan,2017
Ashwood,2,h,1075000.0,12.2,1.0,2.0,-37.8694,145.0944,Southern Metropolitan,2016
Ashwood,4,h,1500000.0,12.2,2.0,2.0,-37.8647,145.1023,Southern Metropolitan,2016
Ashwood,3,h,1120000.0,12.2,1.0,2.0,-37.8642,145.1109,Southern Metropolitan,2016
Ashwood,2,t,700000.0,12.2,1.0,2.0,-37.8662,145.109,Southern Metropolitan,2016
Ashwood,3,h,761000.0,12.2,2.0,4.0,-37.8675,145.106,Southern Metropolitan,2016
Ashwood,4,h,1270000.0,12.2,2.0,1.0,-37.8651,145.1109,Southern Metropolitan,2016
Ashwood,4,h,1510000.0,12.2,2.0,2.0,-37.8661,145.1013,Southern Metropolitan,2016
Ashwood,3,h,1365000.0,12.2,1.0,1.0,-37.864,145.0972,Southern Metropolitan,2016
Ashwood,4,h,1100000.0,12.2,2.0,2.0,-37.8621,145.1126,Southern Metropolitan,2016
Ashwood,4,h,1415000.0,12.2,3.0,2.0,-37.8651,145.1107,Southern Metropolitan,2016
Ashwood,2,u,690000.0,12.2,1.0,1.0,-37.8711,145.1017,Southern Metropolitan,2016
Ashwood,3,h,1631000.0,12.2,2.0,3.0,-37.8621,145.1021,Southern Metropolitan,2016
Ashwood,4,h,1500000.0,12.2,2.0,1.0,-37.8655,145.096,Southern Metropolitan,2016
Ashwood,3,h,1060000.0,12.2,1.0,2.0,-37.8707,145.1036,Southern Metropolitan,2016
Ashwood,5,h,1529500.0,12.2,3.0,2.0,-37.8637,145.1024,Southern Metropolitan,2016
Ashwood,2,u,600000.0,12.2,1.0,1.0,-37.8696,145.0962,Southern Metropolitan,2017
Ashwood,2,u,535000.0,12.2,1.0,1.0,-37.8702,145.1042,Southern Metropolitan,2016
Ashwood,3,h,785000.0,12.2,1.0,1.0,-37.8671,145.1117,Southern Metropolitan,2016
Ashwood,4,h,1240000.0,12.2,2.0,2.0,-37.8629,145.1097,Southern Metropolitan,2016
Ashwood,2,u,700000.0,12.2,1.0,2.0,-37.8709,145.102,Southern Metropolitan,2016
Ashwood,4,h,1350000.0,12.2,2.0,1.0,-37.8669,145.1106,Southern Metropolitan,2016
Ashwood,2,h,1110000.0,12.2,1.0,1.0,-37.8683,145.1082,Southern Metropolitan,2016
Ashwood,3,h,1305000.0,12.2,1.0,1.0,-37.858,145.1038,Southern Metropolitan,2017
Ashwood,3,h,855000.0,12.2,2.0,1.0,-37.87,145.1103,Southern Metropolitan,2017
Ashwood,3,t,900500.0,12.2,2.0,2.0,-37.8655,145.1096,Southern Metropolitan,2016
Ashwood,3,h,1200000.0,12.2,2.0,2.0,-37.8614,145.1098,Southern Metropolitan,2016
Ashwood,3,t,830000.0,12.2,1.0,2.0,-37.8723,145.1089,Southern Metropolitan,2016
Avondale Heights,3,h,850000.0,10.5,1.0,1.0,-37.7677,144.8674,Western Metropolitan,2016
Avondale Heights,3,h,750000.0,10.5,1.0,1.0,-37.7634,144.8611,Western Metropolitan,2016
Avondale Heights,3,t,851000.0,10.5,3.0,1.0,-37.77,144.8572,Western Metropolitan,2016
Avondale Heights,3,h,848000.0,10.5,1.0,2.0,-37.7706,144.8629,Western Metropolitan,2017
Avondale Heights,4,h,806000.0,10.5,2.0,1.0,-37.7676,144.859,Western Metropolitan,2017
Avondale Heights,4,h,1155000.0,10.5,2.0,2.0,-37.7654,144.8655,Western Metropolitan,2016
Avondale Heights,3,h,670000.0,10.5,2.0,2.0,-37.7593,144.871,Western Metropolitan,2016
Avondale Heights,4,h,1200000.0,10.5,5.0,4.0,-37.7545,144.8736,Western Metropolitan,2016
Avondale Heights,3,h,636000.0,10.5,1.0,2.0,-37.7605,144.8581,Western Metropolitan,2016
Avondale Heights,3,h,680000.0,10.5,1.0,2.0,-37.7591,144.8542,Western Metropolitan,2016
Avondale Heights,4,h,1160000.0,10.5,3.0,2.0,-37.7537,144.8729,Western Metropolitan,2016
Avondale Heights,3,h,750000.0,10.5,1.0,1.0,-37.7721,144.8576,Western Metropolitan,2016
Avondale Heights,3,h,627500.0,10.5,1.0,1.0,-37.7632,144.8622,Western Metropolitan,2016
Avondale Heights,3,t,880000.0,10.5,2.0,2.0,-37.7519,144.8534,Western Metropolitan,2016
Avondale Heights,4,h,950000.0,10.5,3.0,3.0,-37.7524,144.8714,Western Metropolitan,2016
Avondale Heights,4,h,1600000.0,10.5,3.0,3.0,-37.7532,144.8766,Western Metropolitan,2016
Avondale Heights,2,t,585000.0,10.5,1.0,1.0,-37.7623,144.8613,Western Metropolitan,2017
Avondale Heights,3,h,650000.0,10.5,1.0,3.0,-37.7627,144.857,Western Metropolitan,2016
Avondale Heights,3,h,725000.0,10.5,1.0,4.0,-37.752,144.854,Western Metropolitan,2016
Avondale Heights,3,u,665000.0,10.5,2.0,1.0,-37.7644,144.8657,Western Metropolitan,2016
Avondale Heights,3,h,560500.0,10.5,1.0,1.0,-37.7664,144.8583,Western Metropolitan,2016
Avondale Heights,3,h,615000.0,10.5,1.0,2.0,-37.758,144.86,Western Metropolitan,2016
Avondale Heights,3,h,845000.0,10.5,1.0,3.0,-37.7681,144.8592,Western Metropolitan,2016
Avondale Heights,3,h,585000.0,10.5,1.0,2.0,-37.7686,144.8576,Western Metropolitan,2016
Avondale Heights,2,u,440000.0,10.5,1.0,1.0,-37.7697,144.8657,Western Metropolitan,2017
Avondale Heights,3,h,850000.0,10.5,1.0,2.0,-37.7522,144.8518,Western Metropolitan,2017
Avondale Heights,5,h,850000.0,10.5,2.0,4.0,-37.7639,144.8615,Western Metropolitan,2016
Avondale Heights,3,h,705000.0,10.5,1.0,1.0,-37.7691,144.8575,Western Metropolitan,2016
Avondale Heights,4,h,1100000.0,10.5,3.0,2.0,-37.7609,144.8639,Western Metropolitan,2016
Avondale Heights,3,h,892500.0,10.5,1.0,1.0,-37.7642,144.8603,Western Metropolitan,2016
Avondale Heights,3,h,695000.0,10.5,1.0,2.0,-37.771,144.8586,Western Metropolitan,2016
Avondale Heights,2,h,522500.0,10.5,1.0,1.0,-37.756,144.8641,Western Metropolitan,2016
Avondale Heights,4,h,680000.0,10.5,2.0,2.0,-37.7649,144.8633,Western Metropolitan,2016
Avondale Heights,3,u,500000.0,10.5,1.0,1.0,-37.7507,144.8576,Western Metropolitan,2016
Avondale Heights,2,t,550000.0,10.5,1.0,2.0,-37.7592,144.8681,Western Metropolitan,2016
Avondale Heights,3,h,730000.0,10.5,2.0,2.0,-37.766,144.8596,Western Metropolitan,2017
Avondale Heights,3,h,875000.0,10.5,1.0,3.0,-37.765,144.8578,Western Metropolitan,2017
Avondale Heights,3,h,850000.0,10.5,2.0,8.0,-37.751,144.8571,Western Metropolitan,2017
Avondale Heights,3,h,635000.0,10.5,1.0,1.0,-37.7568,144.8572,Western Metropolitan,2016
Avondale Heights,4,h,762000.0,10.5,2.0,2.0,-37.7573,144.8534,Western Metropolitan,2016
Avondale Heights,2,u,411000.0,10.5,1.0,1.0,-37.7608,144.863,Western Metropolitan,2016
Avondale Heights,4,h,790000.0,10.5,2.0,2.0,-37.7513,144.859,Western Metropolitan,2016
Avondale Heights,4,h,605000.0,10.5,1.0,0.0,-37.7563,144.8601,Western Metropolitan,2016
Avondale Heights,3,h,805000.0,10.5,2.0,2.0,-37.7607,144.8581,Western Metropolitan,2016
Avondale Heights,4,h,890000.0,10.5,2.0,4.0,-37.757,144.8566,Western Metropolitan,2016
Avondale Heights,3,h,795000.0,10.5,1.0,1.0,-37.7644,144.8575,Western Metropolitan,2016
Avondale Heights,3,h,634000.0,10.5,2.0,1.0,-37.7584,144.8568,Western Metropolitan,2016
Avondale Heights,3,h,642000.0,10.5,1.0,1.0,-37.7567,144.8572,Western Metropolitan,2016
Avondale Heights,3,h,863000.0,10.5,2.0,3.0,-37.7546,144.8585,Western Metropolitan,2016
Avondale Heights,3,h,740000.0,10.5,1.0,2.0,-37.7546,144.857,Western Metropolitan,2016
Balaclava,4,h,1819000.0,6.6,2.0,1.0,-37.8668,144.9928,Southern Metropolitan,2016
Balaclava,2,u,410000.0,6.6,1.0,2.0,-37.8731,144.9958,Southern Metropolitan,2016
Balaclava,1,u,280000.0,6.6,1.0,1.0,-37.8733,144.997,Southern Metropolitan,2016
Balaclava,2,t,1015000.0,6.6,1.0,2.0,-37.8723,144.9961,Southern Metropolitan,2016
Balaclava,2,u,502500.0,6.6,1.0,1.0,-37.8725,144.9952,Southern Metropolitan,2016
Balaclava,2,u,520000.0,6.6,1.0,0.0,-37.8742,144.9972,Southern Metropolitan,2016
Balaclava,2,u,442000.0,6.6,1.0,1.0,-37.8726,144.9962,Southern Metropolitan,2016
Balaclava,3,h,1193000.0,6.6,1.0,1.0,-37.8663,144.9948,Southern Metropolitan,2016
Balaclava,2,u,416000.0,6.6,1.0,1.0,-37.8678,144.9966,Southern Metropolitan,2016
Balaclava,2,u,820000.0,6.6,1.0,1.0,-37.8691,144.9974,Southern Metropolitan,2016
Balaclava,2,u,474000.0,6.6,1.0,1.0,-37.8667,144.9917,Southern Metropolitan,2016
Balaclava,2,h,981000.0,6.6,1.0,0.0,-37.874,144.9933,Southern Metropolitan,2017
Balaclava,3,h,1690000.0,6.6,2.0,2.0,-37.872,144.9909,Southern Metropolitan,2017
Balaclava,2,u,540000.0,6.6,1.0,1.0,-37.8727,144.9969,Southern Metropolitan,2016
Balaclava,3,h,1080000.0,6.6,1.0,1.0,-37.8696,144.9925,Southern Metropolitan,2016
Balaclava,1,u,500000.0,6.6,1.0,0.0,-37.873,144.9907,Southern Metropolitan,2016
Balaclava,2,u,497500.0,6.6,0.0,0.0,-37.8739,144.9929,Southern Metropolitan,2016
Balwyn,2,h,2100000.0,9.7,1.0,1.0,-37.8094,145.0807,Southern Metropolitan,2016
Balwyn,4,h,1800000.0,9.7,2.0,2.0,-37.811,145.0958,Southern Metropolitan,2016
Balwyn,2,t,1255000.0,9.7,1.0,1.0,-37.8128,145.0975,Southern Metropolitan,2016
Balwyn,3,u,1070000.0,9.7,2.0,2.0,-37.8161,145.0812,Southern Metropolitan,2016
Balwyn,5,h,2570000.0,9.7,3.0,2.0,-37.8028,145.0768,Southern Metropolitan,2016
Balwyn,4,h,2400000.0,9.7,2.0,2.0,-37.8147,145.0748,Southern Metropolitan,2016
Balwyn,3,h,2200000.0,9.7,3.0,2.0,-37.8085,145.0764,Southern Metropolitan,2016
Balwyn,5,h,3250000.0,9.7,5.0,2.0,-37.8071,145.0908,Southern Metropolitan,2016
Balwyn,2,u,806000.0,9.7,1.0,1.0,-37.8124,145.0916,Southern Metropolitan,2016
Balwyn,6,h,4000000.0,9.7,4.0,7.0,-37.8051,145.1016,Southern Metropolitan,2016
Balwyn,2,h,1215000.0,9.7,2.0,2.0,-37.8134,145.0972,Southern Metropolitan,2016
Balwyn,5,h,2250000.0,9.7,3.0,2.0,-37.8061,145.0801,Southern Metropolitan,2016
Balwyn,2,u,812000.0,9.7,1.0,1.0,-37.8092,145.0778,Southern Metropolitan,2017
Balwyn,3,h,1140000.0,9.7,2.0,2.0,-37.8162,145.0771,Southern Metropolitan,2016
Balwyn,3,h,2330000.0,9.7,2.0,1.0,-37.807,145.0635,Southern Metropolitan,2016
Balwyn,5,h,2800000.0,9.7,3.0,2.0,-37.8048,145.0708,Southern Metropolitan,2016
Balwyn,2,u,605000.0,9.7,1.0,1.0,-37.8152,145.0843,Southern Metropolitan,2016
Balwyn,3,h,1255000.0,9.7,2.0,2.0,-37.8056,145.0788,Southern Metropolitan,2016
Balwyn,2,h,1850000.0,9.7,1.0,1.0,-37.8074,145.0826,Southern Metropolitan,2016
Balwyn,2,u,805000.0,9.7,1.0,1.0,-37.8125,145.0901,Southern Metropolitan,2016
Balwyn,3,h,700000.0,9.7,1.0,1.0,-37.8065,145.065,Southern Metropolitan,2016
Balwyn,4,h,2130000.0,9.7,2.0,2.0,-37.8055,145.0699,Southern Metropolitan,2016
Balwyn,2,h,500000.0,9.7,1.0,1.0,-37.8162,145.0841,Southern Metropolitan,2016
Balwyn,3,h,2125000.0,9.7,2.0,2.0,-37.814,145.0966,Southern Metropolitan,2016
Balwyn,4,h,1800000.0,9.7,2.0,2.0,-37.8032,145.0693,Southern Metropolitan,2016
Balwyn,2,u,635000.0,9.7,1.0,1.0,-37.8116,145.0724,Southern Metropolitan,2016
Balwyn,2,u,526000.0,9.7,1.0,1.0,-37.8144,145.0993,Southern Metropolitan,2016
Balwyn,1,h,390000.0,9.7,1.0,1.0,-37.8125,145.0775,Southern Metropolitan,2016
Balwyn,3,h,905000.0,9.7,1.0,2.0,-37.8013,145.0652,Southern Metropolitan,2016
Balwyn,4,h,1750000.0,9.7,3.0,2.0,-37.8044,145.1006,Southern Metropolitan,2016
Balwyn,2,t,760000.0,9.7,1.0,1.0,-37.8112,145.0881,Southern Metropolitan,2016
Balwyn,4,h,3180000.0,9.7,3.0,4.0,-37.8088,145.0991,Southern Metropolitan,2016
Balwyn,3,t,1367000.0,9.7,2.0,2.0,-37.8125,145.0849,Southern Metropolitan,2016
Balwyn,5,h,3600000.0,9.7,3.0,2.0,-37.8063,145.0705,Southern Metropolitan,2016
Balwyn,5,h,2550000.0,9.7,3.0,2.0,-37.8096,145.0735,Southern Metropolitan,2016
Balwyn,4,t,1400000.0,9.7,3.0,2.0,-37.8042,145.1042,Southern Metropolitan,2016
Balwyn,4,h,3270000.0,9.7,2.0,4.0,-37.8157,145.0795,Southern Metropolitan,2016
Balwyn,2,u,625000.0,9.7,1.0,1.0,-37.8122,145.0879,Southern Metropolitan,2016
Balwyn,2,t,700000.0,9.7,1.0,1.0,-37.8061,145.0878,Southern Metropolitan,2016
Balwyn,3,h,1860000.0,9.7,1.0,4.0,-37.8117,145.0775,Southern Metropolitan,2016
Balwyn,4,h,2730000.0,9.7,3.0,2.0,-37.8068,145.0786,Southern Metropolitan,2016
